"Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"Scup","Atlantic","rec_catch","Socioeconomic","2011-2015 mean",10733457.6,30,32,8,0.9375,7.7590046857904,19,53,"Scup - Atlantic","Scup, 7.76"
"Scup","Atlantic","rec_catch","Socioeconomic","2012-2016 mean",10668925,30,32,8,0.9375,7.96188751724466,21,53,"Scup - Atlantic","Scup, 7.96"
"Scup","Atlantic","rec_catch","Socioeconomic","2013-2017 mean",11720736,30,32,8,0.9375,8.36075036075036,29,53,"Scup - Atlantic","Scup, 8.36"
"Scup","Atlantic","rec_catch","Socioeconomic","2014-2018 mean",11789062,31,32,8,0.96875,8.29264515923671,29,53,"Scup - Atlantic","Scup, 8.29"
"Scup","Atlantic","rec_catch","Socioeconomic","2015-2019 mean",12557958,31,32,8,0.96875,7.45000052922851,20,53,"Scup - Atlantic","Scup, 7.45"
"Scup","Atlantic","com_catch","Socioeconomic","1951-1955 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1952-1956 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1953-1957 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1954-1958 mean",NA,NA,NA,8,NA,1.5,8,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1955-1959 mean",NA,NA,NA,8,NA,1.5,7,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1956-1960 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1957-1961 mean",NA,NA,NA,8,NA,1.5,9,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1958-1962 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1959-1963 mean",NA,NA,NA,8,NA,1.5,9,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1960-1964 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1961-1965 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1962-1966 mean",NA,NA,NA,8,NA,1.5,11,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1963-1967 mean",NA,NA,NA,8,NA,1.5,12,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","com_catch","Socioeconomic","1964-1968 mean",NA,NA,NA,8,NA,4.97619047619048,31,53,"Scup - Atlantic","Scup, 4.98"
"Scup","Atlantic","com_catch","Socioeconomic","1965-1969 mean",NA,NA,NA,8,NA,4.77855297157623,27,53,"Scup - Atlantic","Scup, 4.78"
"Scup","Atlantic","com_catch","Socioeconomic","1966-1970 mean",NA,NA,NA,8,NA,4.76212121212121,29,53,"Scup - Atlantic","Scup, 4.76"
"Scup","Atlantic","com_catch","Socioeconomic","1967-1971 mean",NA,NA,NA,8,NA,4.75296442687747,32,53,"Scup - Atlantic","Scup, 4.75"
"Scup","Atlantic","com_catch","Socioeconomic","1968-1972 mean",NA,NA,NA,8,NA,4.73025732031943,30,53,"Scup - Atlantic","Scup, 4.73"
"Scup","Atlantic","com_catch","Socioeconomic","1969-1973 mean",NA,NA,NA,8,NA,6.75161926716002,27,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","com_catch","Socioeconomic","1970-1974 mean",NA,NA,NA,8,NA,6.81054484698597,29,53,"Scup - Atlantic","Scup, 6.81"
"Scup","Atlantic","com_catch","Socioeconomic","1971-1975 mean",NA,NA,NA,8,NA,6.75446015594027,29,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","com_catch","Socioeconomic","1972-1976 mean",NA,NA,NA,8,NA,6.75532879818594,27,53,"Scup - Atlantic","Scup, 6.76"
"Scup","Atlantic","com_catch","Socioeconomic","1973-1977 mean",NA,NA,NA,8,NA,7.03482697426797,23,53,"Scup - Atlantic","Scup, 7.03"
"Scup","Atlantic","com_catch","Socioeconomic","1974-1978 mean",NA,NA,NA,8,NA,7.03708274007277,23,53,"Scup - Atlantic","Scup, 7.04"
"Scup","Atlantic","com_catch","Socioeconomic","1975-1979 mean",NA,NA,NA,8,NA,6.82848458532349,23,53,"Scup - Atlantic","Scup, 6.83"
"Scup","Atlantic","com_catch","Socioeconomic","1976-1980 mean",NA,NA,NA,8,NA,6.93313069908815,24,53,"Scup - Atlantic","Scup, 6.93"
"Scup","Atlantic","com_catch","Socioeconomic","1977-1981 mean",NA,NA,NA,8,NA,7.33810518888406,31,53,"Scup - Atlantic","Scup, 7.34"
"Scup","Atlantic","com_catch","Socioeconomic","1978-1982 mean",NA,NA,NA,8,NA,7.45910704707415,33,53,"Scup - Atlantic","Scup, 7.46"
"Scup","Atlantic","com_catch","Socioeconomic","1979-1983 mean",NA,NA,NA,8,NA,7.54063753160839,32,53,"Scup - Atlantic","Scup, 7.54"
"Scup","Atlantic","com_catch","Socioeconomic","1980-1984 mean",NA,NA,NA,8,NA,7.6073670633841,33,53,"Scup - Atlantic","Scup, 7.61"
"Scup","Atlantic","com_catch","Socioeconomic","1981-1985 mean",NA,NA,NA,8,NA,7.287178988154,29,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","com_catch","Socioeconomic","1982-1986 mean",NA,NA,NA,8,NA,8.15633348103194,31,53,"Scup - Atlantic","Scup, 8.16"
"Scup","Atlantic","com_catch","Socioeconomic","1983-1987 mean",NA,NA,NA,8,NA,8.00618031083992,30,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","com_catch","Socioeconomic","1984-1988 mean",NA,NA,NA,8,NA,7.6991420080574,26,53,"Scup - Atlantic","Scup, 7.7"
"Scup","Atlantic","com_catch","Socioeconomic","1985-1989 mean",NA,NA,NA,8,NA,7.59335724616454,24,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","com_catch","Socioeconomic","1986-1990 mean",NA,NA,NA,8,NA,7.62550049247908,24,53,"Scup - Atlantic","Scup, 7.63"
"Scup","Atlantic","com_catch","Socioeconomic","1987-1991 mean",NA,NA,NA,8,NA,7.55868133537306,22,53,"Scup - Atlantic","Scup, 7.56"
"Scup","Atlantic","com_catch","Socioeconomic","1988-1992 mean",NA,NA,NA,8,NA,7.6714656252904,25,53,"Scup - Atlantic","Scup, 7.67"
"Scup","Atlantic","com_catch","Socioeconomic","1989-1993 mean",NA,NA,NA,8,NA,7.82620627729295,27,53,"Scup - Atlantic","Scup, 7.83"
"Scup","Atlantic","com_catch","Socioeconomic","1990-1994 mean",NA,NA,NA,8,NA,7.81007420004022,25,53,"Scup - Atlantic","Scup, 7.81"
"Scup","Atlantic","com_catch","Socioeconomic","1991-1995 mean",NA,NA,NA,8,NA,7.75069803908252,28,53,"Scup - Atlantic","Scup, 7.75"
"Scup","Atlantic","com_catch","Socioeconomic","1992-1996 mean",NA,NA,NA,8,NA,8.14815552067274,31,53,"Scup - Atlantic","Scup, 8.15"
"Scup","Atlantic","com_catch","Socioeconomic","1993-1997 mean",NA,NA,NA,8,NA,8.01274085323837,29,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","com_catch","Socioeconomic","1994-1998 mean",NA,NA,NA,8,NA,7.87130280800094,29,53,"Scup - Atlantic","Scup, 7.87"
"Scup","Atlantic","com_catch","Socioeconomic","1995-1999 mean",NA,NA,NA,8,NA,7.88495172148327,29,53,"Scup - Atlantic","Scup, 7.88"
"Scup","Atlantic","com_catch","Socioeconomic","1996-2000 mean",NA,NA,NA,8,NA,7.60291303814879,21,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","com_catch","Socioeconomic","1997-2001 mean",NA,NA,NA,8,NA,7.5871148039615,21,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","com_catch","Socioeconomic","1998-2002 mean",NA,NA,NA,8,NA,7.29035842576876,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","com_catch","Socioeconomic","1999-2003 mean",NA,NA,NA,8,NA,7.28868056968361,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","com_catch","Socioeconomic","2000-2004 mean",8713000,19,30,8,0.633333333333333,7.51246600716127,19,53,"Scup - Atlantic","Scup, 7.51"
"Scup","Atlantic","com_catch","Socioeconomic","2001-2005 mean",9005151,19,30,8,0.633333333333333,7.48722110569105,19,53,"Scup - Atlantic","Scup, 7.49"
"Scup","Atlantic","com_catch","Socioeconomic","2002-2006 mean",8975768.66666667,19,30,8,0.633333333333333,7.52418002790098,20,53,"Scup - Atlantic","Scup, 7.52"
"Scup","Atlantic","com_catch","Socioeconomic","2003-2007 mean",9030166.25,24,34,8,0.705882352941177,7.73526541950443,23,53,"Scup - Atlantic","Scup, 7.74"
"Scup","Atlantic","com_catch","Socioeconomic","2004-2008 mean",8233549.2,25,34,8,0.735294117647059,7.71330338183071,24,53,"Scup - Atlantic","Scup, 7.71"
"Scup","Atlantic","com_catch","Socioeconomic","2005-2009 mean",8117334.6,24,34,8,0.705882352941177,7.65428933811287,25,53,"Scup - Atlantic","Scup, 7.65"
"Scup","Atlantic","com_catch","Socioeconomic","2006-2010 mean",8316190,24,34,8,0.705882352941177,7.21201958833261,11,53,"Scup - Atlantic","Scup, 7.21"
"Scup","Atlantic","com_catch","Socioeconomic","2007-2011 mean",9440691.4,25,35,8,0.714285714285714,7.37165432638627,14,53,"Scup - Atlantic","Scup, 7.37"
"Scup","Atlantic","com_catch","Socioeconomic","2008-2012 mean",10571385.6,25,35,8,0.714285714285714,7.38825434940758,13,53,"Scup - Atlantic","Scup, 7.39"
"Scup","Atlantic","com_catch","Socioeconomic","2009-2013 mean",13118263.6,27,35,8,0.771428571428571,7.59267712910003,16,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","com_catch","Socioeconomic","2010-2014 mean",14631731.6,30,35,8,0.857142857142857,7.60233674193301,16,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","com_catch","Socioeconomic","2011-2015 mean",15918282.8,31,35,8,0.885714285714286,7.7590046857904,19,53,"Scup - Atlantic","Scup, 7.76"
"Scup","Atlantic","com_catch","Socioeconomic","2012-2016 mean",16135905.4,31,35,8,0.885714285714286,7.96188751724466,21,53,"Scup - Atlantic","Scup, 7.96"
"Scup","Atlantic","com_catch","Socioeconomic","2013-2017 mean",16213337.8,31,35,8,0.885714285714286,8.36075036075036,29,53,"Scup - Atlantic","Scup, 8.36"
"Scup","Atlantic","com_catch","Socioeconomic","2014-2018 mean",15317439.2,29,35,8,0.828571428571429,8.29264515923671,29,53,"Scup - Atlantic","Scup, 8.29"
"Scup","Atlantic","com_catch","Socioeconomic","2015-2019 mean",14845453.2,29,35,8,0.828571428571429,7.45000052922851,20,53,"Scup - Atlantic","Scup, 7.45"
"Scup","Atlantic","revenue","Socioeconomic","1951-1955 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1952-1956 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1953-1957 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1954-1958 mean",NA,NA,NA,8,NA,1.5,8,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1955-1959 mean",NA,NA,NA,8,NA,1.5,7,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1956-1960 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1957-1961 mean",NA,NA,NA,8,NA,1.5,9,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1958-1962 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1959-1963 mean",NA,NA,NA,8,NA,1.5,9,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1960-1964 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1961-1965 mean",NA,NA,NA,8,NA,1.5,10,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1962-1966 mean",NA,NA,NA,8,NA,1.5,11,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1963-1967 mean",NA,NA,NA,8,NA,1.5,12,53,"Scup - Atlantic","Scup, 1.5"
"Scup","Atlantic","revenue","Socioeconomic","1964-1968 mean",NA,NA,NA,8,NA,4.97619047619048,31,53,"Scup - Atlantic","Scup, 4.98"
"Scup","Atlantic","revenue","Socioeconomic","1965-1969 mean",NA,NA,NA,8,NA,4.77855297157623,27,53,"Scup - Atlantic","Scup, 4.78"
"Scup","Atlantic","revenue","Socioeconomic","1966-1970 mean",NA,NA,NA,8,NA,4.76212121212121,29,53,"Scup - Atlantic","Scup, 4.76"
"Scup","Atlantic","revenue","Socioeconomic","1967-1971 mean",NA,NA,NA,8,NA,4.75296442687747,32,53,"Scup - Atlantic","Scup, 4.75"
"Scup","Atlantic","revenue","Socioeconomic","1968-1972 mean",NA,NA,NA,8,NA,4.73025732031943,30,53,"Scup - Atlantic","Scup, 4.73"
"Scup","Atlantic","revenue","Socioeconomic","1969-1973 mean",NA,NA,NA,8,NA,6.75161926716002,27,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","revenue","Socioeconomic","1970-1974 mean",NA,NA,NA,8,NA,6.81054484698597,29,53,"Scup - Atlantic","Scup, 6.81"
"Scup","Atlantic","revenue","Socioeconomic","1971-1975 mean",NA,NA,NA,8,NA,6.75446015594027,29,53,"Scup - Atlantic","Scup, 6.75"
"Scup","Atlantic","revenue","Socioeconomic","1972-1976 mean",NA,NA,NA,8,NA,6.75532879818594,27,53,"Scup - Atlantic","Scup, 6.76"
"Scup","Atlantic","revenue","Socioeconomic","1973-1977 mean",NA,NA,NA,8,NA,7.03482697426797,23,53,"Scup - Atlantic","Scup, 7.03"
"Scup","Atlantic","revenue","Socioeconomic","1974-1978 mean",NA,NA,NA,8,NA,7.03708274007277,23,53,"Scup - Atlantic","Scup, 7.04"
"Scup","Atlantic","revenue","Socioeconomic","1975-1979 mean",NA,NA,NA,8,NA,6.82848458532349,23,53,"Scup - Atlantic","Scup, 6.83"
"Scup","Atlantic","revenue","Socioeconomic","1976-1980 mean",NA,NA,NA,8,NA,6.93313069908815,24,53,"Scup - Atlantic","Scup, 6.93"
"Scup","Atlantic","revenue","Socioeconomic","1977-1981 mean",NA,NA,NA,8,NA,7.33810518888406,31,53,"Scup - Atlantic","Scup, 7.34"
"Scup","Atlantic","revenue","Socioeconomic","1978-1982 mean",NA,NA,NA,8,NA,7.45910704707415,33,53,"Scup - Atlantic","Scup, 7.46"
"Scup","Atlantic","revenue","Socioeconomic","1979-1983 mean",NA,NA,NA,8,NA,7.54063753160839,32,53,"Scup - Atlantic","Scup, 7.54"
"Scup","Atlantic","revenue","Socioeconomic","1980-1984 mean",NA,NA,NA,8,NA,7.6073670633841,33,53,"Scup - Atlantic","Scup, 7.61"
"Scup","Atlantic","revenue","Socioeconomic","1981-1985 mean",NA,NA,NA,8,NA,7.287178988154,29,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","revenue","Socioeconomic","1982-1986 mean",NA,NA,NA,8,NA,8.15633348103194,31,53,"Scup - Atlantic","Scup, 8.16"
"Scup","Atlantic","revenue","Socioeconomic","1983-1987 mean",NA,NA,NA,8,NA,8.00618031083992,30,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","revenue","Socioeconomic","1984-1988 mean",NA,NA,NA,8,NA,7.6991420080574,26,53,"Scup - Atlantic","Scup, 7.7"
"Scup","Atlantic","revenue","Socioeconomic","1985-1989 mean",NA,NA,NA,8,NA,7.59335724616454,24,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","revenue","Socioeconomic","1986-1990 mean",NA,NA,NA,8,NA,7.62550049247908,24,53,"Scup - Atlantic","Scup, 7.63"
"Scup","Atlantic","revenue","Socioeconomic","1987-1991 mean",NA,NA,NA,8,NA,7.55868133537306,22,53,"Scup - Atlantic","Scup, 7.56"
"Scup","Atlantic","revenue","Socioeconomic","1988-1992 mean",NA,NA,NA,8,NA,7.6714656252904,25,53,"Scup - Atlantic","Scup, 7.67"
"Scup","Atlantic","revenue","Socioeconomic","1989-1993 mean",NA,NA,NA,8,NA,7.82620627729295,27,53,"Scup - Atlantic","Scup, 7.83"
"Scup","Atlantic","revenue","Socioeconomic","1990-1994 mean",NA,NA,NA,8,NA,7.81007420004022,25,53,"Scup - Atlantic","Scup, 7.81"
"Scup","Atlantic","revenue","Socioeconomic","1991-1995 mean",NA,NA,NA,8,NA,7.75069803908252,28,53,"Scup - Atlantic","Scup, 7.75"
"Scup","Atlantic","revenue","Socioeconomic","1992-1996 mean",NA,NA,NA,8,NA,8.14815552067274,31,53,"Scup - Atlantic","Scup, 8.15"
"Scup","Atlantic","revenue","Socioeconomic","1993-1997 mean",NA,NA,NA,8,NA,8.01274085323837,29,53,"Scup - Atlantic","Scup, 8.01"
"Scup","Atlantic","revenue","Socioeconomic","1994-1998 mean",NA,NA,NA,8,NA,7.87130280800094,29,53,"Scup - Atlantic","Scup, 7.87"
"Scup","Atlantic","revenue","Socioeconomic","1995-1999 mean",NA,NA,NA,8,NA,7.88495172148327,29,53,"Scup - Atlantic","Scup, 7.88"
"Scup","Atlantic","revenue","Socioeconomic","1996-2000 mean",NA,NA,NA,8,NA,7.60291303814879,21,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","revenue","Socioeconomic","1997-2001 mean",NA,NA,NA,8,NA,7.5871148039615,21,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","revenue","Socioeconomic","1998-2002 mean",NA,NA,NA,8,NA,7.29035842576876,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","revenue","Socioeconomic","1999-2003 mean",NA,NA,NA,8,NA,7.28868056968361,19,53,"Scup - Atlantic","Scup, 7.29"
"Scup","Atlantic","revenue","Socioeconomic","2000-2004 mean",7781071.44015749,17,30,8,0.566666666666667,7.51246600716127,19,53,"Scup - Atlantic","Scup, 7.51"
"Scup","Atlantic","revenue","Socioeconomic","2001-2005 mean",8520875.73244858,17,30,8,0.566666666666667,7.48722110569105,19,53,"Scup - Atlantic","Scup, 7.49"
"Scup","Atlantic","revenue","Socioeconomic","2002-2006 mean",9167597.05587144,19,30,8,0.633333333333333,7.52418002790098,20,53,"Scup - Atlantic","Scup, 7.52"
"Scup","Atlantic","revenue","Socioeconomic","2003-2007 mean",9340400.95170964,23,34,8,0.676470588235294,7.73526541950443,23,53,"Scup - Atlantic","Scup, 7.74"
"Scup","Atlantic","revenue","Socioeconomic","2004-2008 mean",8821964.74658798,22,34,8,0.647058823529412,7.71330338183071,24,53,"Scup - Atlantic","Scup, 7.71"
"Scup","Atlantic","revenue","Socioeconomic","2005-2009 mean",8763085.63858854,23,34,8,0.676470588235294,7.65428933811287,25,53,"Scup - Atlantic","Scup, 7.65"
"Scup","Atlantic","revenue","Socioeconomic","2006-2010 mean",8521734.99238903,24,34,8,0.705882352941177,7.21201958833261,11,53,"Scup - Atlantic","Scup, 7.21"
"Scup","Atlantic","revenue","Socioeconomic","2007-2011 mean",8301327.72925854,26,35,8,0.742857142857143,7.37165432638627,14,53,"Scup - Atlantic","Scup, 7.37"
"Scup","Atlantic","revenue","Socioeconomic","2008-2012 mean",8648269.87178497,26,35,8,0.742857142857143,7.38825434940758,13,53,"Scup - Atlantic","Scup, 7.39"
"Scup","Atlantic","revenue","Socioeconomic","2009-2013 mean",9443193.95521132,26,35,8,0.742857142857143,7.59267712910003,16,53,"Scup - Atlantic","Scup, 7.59"
"Scup","Atlantic","revenue","Socioeconomic","2010-2014 mean",9984715.05919359,26,35,8,0.742857142857143,7.60233674193301,16,53,"Scup - Atlantic","Scup, 7.6"
"Scup","Atlantic","revenue","Socioeconomic","2011-2015 mean",10793552.5520429,26,35,8,0.742857142857143,7.7590046857904,19,53,"Scup - Atlantic","Scup, 7.76"
"Scup","Atlantic","revenue","Socioeconomic","2012-2016 mean",11184131.7695159,29,35,8,0.828571428571429,7.96188751724466,21,53,"Scup - Atlantic","Scup, 7.96"
"Scup","Atlantic","revenue","Socioeconomic","2013-2017 mean",10849059.6227516,29,35,8,0.828571428571429,8.36075036075036,29,53,"Scup - Atlantic","Scup, 8.36"
"Scup","Atlantic","revenue","Socioeconomic","2014-2018 mean",10676388.8849061,28,35,8,0.8,8.29264515923671,29,53,"Scup - Atlantic","Scup, 8.29"
"Scup","Atlantic","revenue","Socioeconomic","2015-2019 mean",10443020.8008918,29,35,8,0.828571428571429,7.45000052922851,20,53,"Scup - Atlantic","Scup, 7.45"
